بالصی	balesi	F	0
بالعلی	bal'ali	F	0
بالقز	balqaz	F	0
بالوتا	baloota	F	0
بالوی	baluy	F	0
بالویز	balviz	F	0
بالک	balk	F	0
بالیمریم	balimorim	F	0
بالین	balin	F	0
بامسلمه	bamsolemeh	F	0
بامشاد	bamshad	F	0
بامک	bamak	F	0
بامی	bami	F	0
بامین	bamin	F	0
بامیک	bamik	F	0
بامیکا	bamika	F	0
بانته	bantea	F	0
بانری	banari	F	0
بانل	banel	F	0
بانو	banu	F	0
بانواز	banavaz	F	0
بانورام	banuram	F	0
بانوفرخ	banufarokh	F	0
بانونساد	banonsad	F	0
بانوکا	banuka	F	0
بانوگشسب	banugoshasb	F	0
بانکناز	banknaz	F	0
بانگ	bangh	F	0
بانیه	baniyeh	F	0
بانیپال	banipal	F	0
باهر	baher	F	0
باهرام	bahram	F	0
باهره	bahereh	F	0
باهله	bahleh	F	0
باهوز	bahoz	F	0
باهک	bahak	F	0
باوا	bava	F	0
باوان	bavan	F	0
باور	bavar	F	0
باوشین	bavoshin	F	0
باوند	bavand	F	0
باونعلی	bavaneli	F	0
باویل	bavil	F	0
باوین	bavin	F	0
باپوک	bapook	F	0
باپیر	bapir	F	0
باپیو	bapiv	F	0
باژه	bazheh	F	0
باژوران	bajuran	F	0
باژیر	bajir	F	0
باک	bak	F	0
باکزر	bakzar	F	0
باکوت	bakut	F	0
باکور	bakur	F	0
باگرو	bagro	F	0
باگه	bageh	F	0
بایا	baya	F	0
بایار	bayar	F	0
بایام	bayam	F	0
بایتگین	baytgin	F	0
بایخ	bayekh	F	0
بایراامعلی	bayramali	F	0
بایرام	bayram	F	0
بایرامعلی	bayramali	F	0
بایرامقلی	bayramgholi	F	0
بایرامگل	bayramgol	F	0
بایران	bayran	F	0
بایرمعلی	bayramali	F	0
بایری	bayri	F	0
بایز	bayz	F	0
بایزدید	bayzid	F	0
بایزی	bayzi	F	0
بایض	bayz	F	0
بایف	bayef	F	0
باینام	baynam	F	0
بایندور	bayandur	F	0
بایک	bayk	F	0
ببراز	babraz	F	0
ببهبود	beboud	F	0
ببک	babak	F	0
ببیر	bebir	F	0
ببیش	bebish	F	0
بتام	betam	F	0
بتاو	betav	F	0
بتسابه	batsabeh	F	0
بتمان	batman	F	0
بتول	batul	F	0
بتیا	batiya	F	0
بتیس	betis	F	0
بتیسا	betisa	F	0
بتیل	betil	F	0
بتین	betin	F	0
بتینا	betina	F	0
بتیه	batiyeh	F	0
بثینه	bosainah	F	0
بجان	bejan	F	0
بجرگ	bejrog	F	0
بحانی	bahani	F	0
بحجت	bahjat	F	0
بحر	bahr	F	0
بحریه	bahriyeh	F	0
بحزاد	bahzad	F	0
بحیرا	bohayra	F	0
بختاور	bakhtavar	F	0
بختوان	bakhtovan	F	0
بختور	bakhtvar	F	0
بخشا	bakhsha	F	0
بخشان	bakhshan	F	0
بخشدار	bakhsdar	F	0
بخشعلی	bakhshali	F	0
بخشین	bakhshin	F	0
بخشینر	bakhshiner	F	0
بخیت	bakhit	F	0
بدارم	bodaram	F	0
بداقعلی	badaqali	F	0
بدالرضا	badalrezza	F	0
بدالله	badollah	F	0
بداله	badalah	F	0
بدراق	badraq	F	0
بدرالجمال	badrojjamal	F	0
بدرالزمان	badrozzaman	F	0
بدرالملوک	badrolmoluk	F	0
بدرام	bedram	F	0
بدران	badran	F	0
بدریه	badriyeh	F	0
بدیر	badir	F	0
بدیره	badireh	F	0
بدیعالزمان	badieozzaman	F	0
بدیعه	badi'e,badiee	F	0
بدیل	badil	F	0
بدین	bedin	F	0
برات	barat	F	0
براتاله	barataleh	F	0
براتعلی	baratali	F	0
براتقلی	baratgholi	F	0
براخاس	barakhas	F	0
براخاصت	barakhaste	F	0
براخان	barakhan	F	0
برادر	baradar	F	0
برار	barar	F	0
برارجان	bararjan	F	0
برارعلی	bararali	F	0
براز	baraz	F	0
برازا	baraza	F	0
برازان	barazan	F	0
برازک	barazak	F	0
براعزیز	baraziz	F	0
براعلی	barali	F	0
برافاص	barafas	F	0
برام	beram	F	0
برانازار	baranazar	F	0
برانوش	baranush	F	0
براهام	baraham	F	0
براهیم	barahim	F	0
براو	barav	F	0
براگجر	barajjar	F	0
برایکا	berayka	F	0
برتاو	bertav	F	0
برتن	bartan	F	0
برته	barteh	F	0
برداش	bardash	F	0
بردان	bardan	F	0
بردل	bardel	F	0
بردیا	bardiya,bardia	F	0
بردیس	bardis	F	0
بردین	bardin	F	0
برز	barz	F	0
برزآذر	barzazar	F	0
برزآفرید	barzafarid	F	0
برزام	barzam	F	0
برزان	borzan	F	0
برزاو	barzav	F	0
برزفر	barzfar	F	0
برزفری	borzfari	F	0
برزما	barzma	F	0
برزمند	barzmand	F	0
برزن	barzan	F	0
برزهم	barzaham	F	0
برزویه	borzuyeh,barzuyeh	F	0
برزیه	barziyeh	F	0
برسا	borsa	F	0
برسابا	barsaba	F	0
برسام	barsam	F	0
برسان	barsan	F	0
برساوش	barsavash	F	0
برسومه	barsomeh	F	0
برسیان	barsian	F	0
برسیل	barsil	F	0
برسین	barsin	F	0
برشام	barsham	F	0
برشنا	boroshna	F	0
برشنوم	bareshnom	F	0
برشید	borshid,barshid	F	0
برشیو	barshio	F	0
برصیصا	barsisa	F	0
برفا	barfa	F	0
برفاب	barfab	F	0
برفه	barfeh	F	0
برفین	barfin	F	0
برقه	bargheh	F	0
برلیان	bereliyan,baryan	F	0
برمال	barmal	F	0
برمایون	barmayun	F	0
برنادت	bernadet	F	0
برنارد	bernard	F	0
برنوش	barnoosh	F	0
برنگ	barang	F	0
برنیان	barniyan	F	0
برهاد	barhad	F	0
برهانالدین	borhanoddin	F	0
برهم	barham	F	0
برهون	barhon	F	0
بروا	barva	F	0
بروار	borvar	F	0
بروانه	boravaneh	F	0
بروجعلی	boroujali	F	0
بروز	boruz	F	0
بروزیه	boruzieh	F	0
بروسکه	boruske	F	0
بروفه	borufe	F	0
برویز	borviz	F	0
بروین	borvin	F	0
برپرس	barpars	F	0
برچاو	barchav	F	0
برژان	berzhan	F	0
برژانگ	berzhang	F	0
برژنگ	barzhang	F	0
برژول	berjool	F	0
برکان	borkan	F	0
برکاو	barkav	F	0
برکای	berkay	F	0
برکت	barekat	F	0
برکلی	barkali	F	0
برکه	berke	F	0
برکو	borku	F	0
برکیارق	barekiarogh	F	0
برگ	barg	F	0
برگام	bargam	F	0
برگش	bargash	F	0
برگعلی	bargali	F	0
برگین	bargin	F	0
بریا	barya	F	0
بریار	beryar	F	0
بریان	baryan	F	0
بریتان	beritan	F	0
بریحه	barihe	F	0
برید	barid,borayd	F	0
بریر	borair	F	0
بریز	beriz	F	0
بریسا	brisa	F	0
بریسکه	briske	F	0
بریندار	barindar	F	0
برینداره	birindareh	F	0
بریوان	barivan	F	0
بریوش	biryush	F	0
بریکار	berikar	F	0
بزات	bezat	F	0
بزاد	bezad	F	0
بزان	bezan	F	0
بزرگعلی	bozorgali	F	0
بزرگوار	bozorgvar	F	0
بزمان	bazman	F	0
بزوتنوه	bozotnaveh	F	0
بزوین	bazvin	F	0
بزک	bozak	F	0
بزین	bazin	F	0
بسارنگ	basarang	F	0
بساطعلی	basatali	F	0
بسام	bassam	F	0
بسامه	bassame	F	0
بستا	basta	F	0
بستانعلی	bostanali	F	0
بستانه	bostaneh	F	0
بستر	bastar	F	0
بستور	bostur	F	0
بستک	bastak	F	0
بستی	basti	F	0
بستیر	bastir	F	0
بسریم	basrim	F	0
بسرین	basrin	F	0
بسطام	bastam	F	0
بسعاد	besa'ad	F	0
بسمه	besmeh	F	0
بسنح	basnah	F	0
بسنده	basandeh	F	0
بسنه	basneh	F	0
بسه	basseh	F	0
بسود	basud	F	0
بسوز	besooz	F	0
بسی	basi	F	0
بسیرا	basira	F	0
بسیم	basim	F	0
بسیمه	basimeh	F	0
بسین	basin	F	0
بسیه	basieh	F	0
بسیهی	basyahi	F	0
بشاعر	bashaar	F	0
بشتار	bashtar	F	0
بشتاسب	bashtasb	F	0
بشدار	bashdar	F	0
بشر	beshr	F	0
بشرا	boshra	F	0
بشره	bashreh	F	0
بشم	basham	F	0
بشه	beshe	F	0
بشوتن	bashutan	F	0
بشکو	bashku	F	0
بشیر	bashir	F	0
بشیره	bashireh	F	0
بصام	basam	F	0
بصرا	basra	F	0
بصره	basreh	F	0
بصری	basri	F	0
بصرین	basrin	F	0
بصریه	basriyeh	F	0
بصزی	bazzi	F	0
بصیرا	basira	F	0
بصیرالله	basirollah	F	0
بصیراله	basiralloh	F	0
بصیره	basireh	F	0
بطول	botol	F	0
بعثت	beesat	F	0
بعزاد	bazad	F	0
بعقوب	baqoob	F	0
بغرا	boghra	F	0
بفران	bafran	F	0
بفرانبار	befranbar	F	0
بفراو	bafrav	F	0
بفرین	bafrin	F	0
بقا	bagha	F	0
بقراط	baqrat	F	0
بلار	belar	F	0
بلاش	balash	F	0
بلاشان	balashan	F	0
بلاغعلی	balaghali	F	0
بلاقت	balaqat	F	0
بلال	belal	F	0
بلالوک	belalook	F	0
بلباس	belbas	F	0
بلبل	bolbol	F	0
بلغیث	balghith	F	0
بلغیس	balghis	F	0
بلقبس	bolqabas	F	0
بلقر	balqar	F	0
بلقیا	belghiya	F	0
بلقیث	balqis	F	0
بلقیس	balqis	F	0
بلقیص	balqis	F	0
بلقییس	balqis	F	0
بلمسلم	balmaslam	F	0
بلن	balan	F	0
بلنجه	belanjeh	F	0
بلوار	bolvar	F	0
بلواژ	balvazh	F	0
بلوت	balut	F	0
بلود	balood	F	0
بلور	bolur	F	0
بلوران	boluran	F	0
بلورین	boloorin,bolurin	F	0
بلوط	balut	F	0
بلوک	bolook	F	0
بلویر	bolvir	F	0
بلکا	belka	F	0
بلیان	baliyan	F	0
بلیزید	belizid	F	0
بلیسه	beliseh	F	0
بلیقس	baliqs	F	0
بلیل	balil	F	0
بلیمت	belimet	F	0
بلین	belin	F	0
بلیندا	belinda	F	0
بمالی	bamali	F	0
بمان	beman	F	0
بمانعلی	bemanali	F	0
بمانمعلی	bemanma'li	F	0
بمنام	bemanam	F	0
بمهرداد	bamerdad	F	0
بمونی	bemooni	F	0
بن	ben	F	0
بنات	banat	F	0
بناز	benaz	F	0
بناقلی	banaqali	F	0
بنامین	benamin	F	0
بناو	banav	F	0
بناوان	benavan	F	0
بنتا	benta	F	0
بنتالحسنی	bentolhosna	F	0
بنتالهدی	bentolhoda	F	0
بنجامین	benjamin	F	0
بندر	bandar	F	0
بندن	bandan	F	0
بندوی	banduy	F	0
بنرخ	banrakh	F	0
بنسان	bensan	F	0
بنشاد	bonsad	F	0
بنفش	banafsh	F	0
بنفشه	banafshe	F	0
بنن	banan	F	0
بنهور	benhor	F	0
بنوشه	benushe	F	0
بنگین	bengin	F	0
بنی	boni	F	0
بنیا	baniya	F	0
بنیام	benyam,bonyam	F	0
بنیامن	bonyamen	F	0
بنیامین	benyamin	F	0
بنیان	bonyan	F	0
بنیتا	benita	F	0
بنین	banin	F	0
بنیه	boniyeh	F	0
بهآیین	behayin	F	0
بها	baha	F	0
بها،	baha	F	0
بهاء	bahaa	F	0
بهاءالدین	bahaoddin	F	0
بهادار	bahador	F	0
بهادره	bahadreh	F	0
بهادور	bahador	F	0
بهارآفرین	baharafarin	F	0
بهارا	bahara	F	0
بهارام	beharam	F	0
بهاران	baharan	F	0
بهاردالدین	bahardaldin	F	0
بهارزهرا	baharzahra	F	0
بهارعلی	bahareali	F	0
بهارفاطمه	baharfateme	F	0
بهارناز	baharnaz	F	0
بهاره	bahare	F	0
بهارک	baharak	F	0
بهارین	baharin	F	0
بهاریه	bahariyeh	F	0
بهالدین	bahaldin	F	0
بهامد	behamad	F	0
بهان	behan	F	0
بهانه	bahaneh	F	0
بهانی	bahani	F	0
بهاور	bahavar	F	0
بهاوند	bahavand	F	0
بهباز	behbaz	F	0
بهبمن	behbaman	F	0
بهبهان	behbahan	F	0
بهبودعلی	behboudali	F	0
بهتا	behta	F	0
بهتاب	behtab	F	0
بهتاج	behtaj	F	0
بهتاش	behtash	F	0
بهتام	behtam	F	0
بهتدر	behtadr	F	0
بهتری	behtari	F	0
بهترین	behtarin	F	0
بهتیس	behtis	F	0
بهتین	behtin	F	0
بهداور	behdaavar	F	0
بهدر	behdar	F	0
بهدوخت	behdokht	F	0
بهدیس	behdis	F	0
بهدین	bahdin	F	0
بهرا	behra	F	0
بهراب	bahrab	F	0
بهراز	behraz	F	0
بهرامشاه	bahramsah	F	0
بهرامعلی	bahramali	F	0
بهرامن	bahraman	F	0
بهرامه	bahrame	F	0
بهرانه	bahraneh	F	0
بهرتگ	behrtag	F	0
بهردر	bahredar	F	0
بهرزو	bahrzu	F	0
بهرعلی	bahrali	F	0
بهرمان	bahraman	F	0
بهرنگ	behrang	F	0
بهره	bahre	F	0
بهرهمند	bahremand	F	0
بهرهور	bahrevar	F	0
بهروخ	behroukh	F	0
بهرود	behrud	F	0
بهرور	bahravar	F	0
بهروزان	behruzan	F	0
بهروی	behrouh	F	0
بهریش	bahrish	F	0
بهزادان	behzadan	F	0
بهزادرضا	behzadreza	F	0
بهسا	behsa	F	0
بهسام	behsam	F	0
بهسان	behsan	F	0
بهستان	behestan	F	0
بهستون	behestun	F	0
بهسود	behsud	F	0
بهسودان	behsodan	F	0
بهشاد	behshad	F	0
بهشار	behshar	F	0
بهشت	behesht	F	0
بهشته	beheshte	F	0
بهشنه	behshneh	F	0
بهشید	behshid	F	0
بهفام	behfam	F	0
بهلرک	bahlark	F	0
بهلور	bahlur	F	0
بهم	baham	F	0
بهمتن	behmatn	F	0
بهمنام	bahmanam	F	0
بهمنداد	bahmandad	F	0
بهمنزاد	bahmanzad	F	0
بهمنعلی	bahmanali	F	0
بهمنیار	bahmanyar,bahmaniyar	F	0
بهمکن	bahamkan	F	0
بهمیار	bahmyar	F	0
بهناد	behnad	F	0
بهنه	bohneh	F	0
بهنو	bahno	F	0
بهنواز	behnavaz	F	0
بهنورا	behnora	F	0
بهنوش	behnush	F	0
بهوران	behvaran	F	0
بهوش	behush	F	0
بهوند	behvand	F	0
بهپور	behpor	F	0
بهچت	behchat	F	0
بهک	behak	F	0
بهکام	behkam	F	0
بهکامه	behkameh	F	0
بهگام	behgam	F	0
بهگل	behgol	F	0
بهیاد	beyad,behyad	F	0
بهیان	behiyan	F	0
بهیرخ	bahirakh	F	0
بهیره	bahire	F	0
بهیز	bahiz	F	0
بهین	behin	F	0
بهینا	behina	F	0
بهینه	behineh	F	0
بهیه	behiyeh,bahiyeh	F	0
بواجعلی	bavaj'ali	F	0
بوار	bavar	F	0
بوالحسن	bavlhasan	F	0
بوالفضل	bovalfazl	F	0
بوبار	bubar	F	0
بوبان	buban	F	0
بوبک	bobak	F	0
بوتان	butan	F	0
بوتمان	botman	F	0
بوته	boteh	F	0
بوتیمار	botimar	F	0
بوجه	buje	F	0
بوختار	boxtar	F	0
بوخشا	bokhsha	F	0
بودیان	boudian	F	0
بوذر	boozar	F	0
بوذرجمهر	boozarjamahr	F	0
بوراب	burab	F	0
بورابک	borabak	F	0
بوران	booran	F	0
بوراک	burak	F	0
بورباش	burbash	F	0
بورزور	borzoor	F	0
بورلا	borla	F	0
بورمند	burmand	F	0
بورنگ	boring	F	0
بورهان	burhan	F	0
بورژک	borzhak	F	0
بورژین	borzhin	F	0
بوریا	booriya	F	0
بوریر	boorir	F	0
بوزرجمهر	bozorgmehr	F	0
بوزلی	boozli	F	0
بوزو	boozo	F	0
بوستانه	bustane	F	0
بوسه	buseh	F	0
بوسیان	bousian	F	0
بوعلی	buali	F	0
بولفضل	bolfazl	F	0
بولود	bolud	F	0
بومان	boman	F	0
بومانعلی	bomanali	F	0
بومانی	bumani	F	0
بونخوش	bonkhosh	F	0
بوندار	bondar	F	0
بونم	bunam	F	0
بوپار	boopar	F	0
بوچان	boochan	F	0
بوژان	bozhan	F	0
بوژانه	buzhane	F	0
بوژنه	bozhneh	F	0
بوکان	bukan	F	0
بوکبویانی	bokboyani	F	0
بوگه	boge	F	0
بویا	bouya	F	0
بویار	boyar	F	0
بویان	buyan	F	0
بوین	boeen	F	0
بویه	boyeh	F	0
بچکول	bachkul	F	0
بژار	bejar	F	0
بژدار	bezhdar	F	0
بژن	bazhen	F	0
بژنا	bazhna	F	0
بژوار	bazhvar	F	0
بژول	bejool	F	0
بژوین	bezhvin	F	0
بژین	bezhin	F	0
بژیو	bezhyo	F	0
بکاء	beka'	F	0
بکاه	bekah	F	0
بکره	bakreh	F	0
بکشاد	bokshad	F	0
بکعلی	bak'ali	F	0
بکیاش	bakyash	F	0
بگاداد	baghdad	F	0
بگاش	bagash	F	0
بگزاده	baghzadeh	F	0
بگشیر	baghshir	F	0
بگعلی	baghali	F	0
بگلر	baglar	F	0
بگم	begam	F	0
بگمراد	bagmorad	F	0
بگنج	beganj	F	0
بیؤن	biyun	F	0
بیارش	biarash	F	0
بیاز	biyaz	F	0
بیازید	biyazid	F	0
بیاض	biyaz	F	0
بیاضعلی	biyazali	F	0
بیام	biyam	F	0
بیامن	biyamen	F	0
بیان	bayan	F	0
بیانعلی	bayanali	F	0
بیباک	bibak	F	0
بیبون	biboon	F	0
بی‌بی	bibi	F	0
بیت	bit	F	0
بیتا	bita	F	0
بیتادخت	bitadokht	F	0
بیتاوان	bitavan	F	0
بیتخش	bitekhsh	F	0
بیتوک	bitoq	F	0
بیتک	bitek	F	0
بیت‌الله	beytollah	F	0
بیدا	bida,beyda	F	0
بیدالله	bidollah	F	0
بیداله	bidaleh	F	0
بیدخت	bidokht	F	0
بیدگل	bidgol	F	0
بیرام	bayram	F	0
بیرامعلی	biramali	F	0
بیربخش	birbakhsh	F	0
بیرشاد	birshad	F	0
بیرمعلی	birma'ali	F	0
بیرور	biror	F	0
بیروز	biruz	F	0
بیرون	birun	F	0
بیرگا	birga	F	0
بیری	biri	F	0
بیریفان	birifan	F	0
بیریوان	birivan	F	0
بیزار	bizar	F	0
بیزن	bizan	F	0
بیسان	bisan	F	0
بیستان	bistan	F	0
بیستون	biston	F	0
بیسو	biso	F	0
بیسی	bisi	F	0
بیشو	bisho	F	0
بیلاش	bilas	F	0
بیلت	bilt	F	0
بیلو	bilu	F	0
بیمان	biman	F	0
بیمت	bimet	F	0
بیمن	bimen	F	0
بینادخت	binadokht	F	0
بینر	binar	F	0
بینور	binur	F	0
بینیار	binyar	F	0
بیهن	biham	F	0
بیور	biyur	F	0
بیورد	bivard	F	0
بیورزاد	biorzad	F	0
بیوک	biyok	F	0
بیوکخانم	biyokhanom	F	0
بیوکخانوم	biyokhanom	F	0
بیوکعلی	biyokali	F	0
بیوگ	biog	F	0
بیوی	bivi	F	0
بیچم	bicham	F	0
بیژن	bijan	F	0
بیژنگ	bijang	F	0
بیژه	bizheh	F	0
بیکس	biks	F	0
بیکن	biken	F	0
بیکژ	bikaj	F	0
بیگد	bigdad	F	0
بیگرد	bigard	F	0
بیگزاده	bigzadeh	F	0
بیگل	bigel	F	0
بیگم	beygom	F	0
بیگمجان	bigomjan	F	0
تائب	tab	F	0
تابا	taba	F	0
تابال	tabal	F	0
تاباندخت	tabandokht	F	0
تابانروی	tabanruy	F	0
تابانمهر	tabanmehr	F	0
تابانچهر	tabanchehr	F	0
تابدوق	tabdoq	F	0
تابس	tabas	F	0
تابست	tabest	F	0
تابناک	tabnak	F	0
تابیتا	tabita	F	0
تابیه	tabiyeh	F	0
تاتیانا	tatyana	F	0
تاتینا	tatina	F	0
تاجالدین	tajoddin	F	0
تاجبخش	tajbakhsh	F	0
تاجدردی	tajdardi	F	0
تاجدولت	tajdolat	F	0
تاجر	tajer	F	0
تاجقلی	tajgholi	F	0
تاجما	tajma	F	0
تاجماه	tajmah	F	0
تاجملوک	tajmalook	F	0
تاجمه	tajmeh	F	0
تاجه	taje	F	0
تاجور	tajur	F	0
تاجولی	tajoli	F	0
تاجگل	tajgol	F	0
تاجیبهلولی	tajibehlouli	F	0
تاجیه	tajiyeh	F	0
تادر	tadr	F	0
تارا	tara	F	0
تارادخت	taradokht	F	0
تارادیس	taradis	F	0
تاراز	taraz	F	0
تارح	tarah	F	0
تارلا	tarla	F	0
تارملا	tarmela	F	0
تارمیتا	tarmita	F	0
تارودی	taroudi	F	0
تاروردی	tarvardi	F	0
تاروولگی	tarvulgi	F	0
تارویردی	tarvirdi	F	0
تارگلی	targali	F	0
تاریوردی	taryavardi	F	0
تاریویردی	tarivirdi	F	0
تازه	tazeh	F	0
تازگل	tazgol	F	0
تاشا	tasha	F	0
تاشان	tashan	F	0
تاشجان	tajjan	F	0
تاشلی	tashli	F	0
تاشکین	tashkin	F	0
تاشین	tashin	F	0
تافه	tafeh	F	0
تافگه	tafgeh	F	0
تالای	talai	F	0
تالح	taleh	F	0
تالوردی	talvardi	F	0
تالیا	talia,taliya	F	0
تالین	talin	F	0
تالیه	taliyeh	F	0
تامارا	tamara	F	0
تامان	taman	F	0
تامانج	tamanj	F	0
تامای	tamay	F	0
تامر	tamer	F	0
تامی	tami	F	0
تامیار	tamyar	F	0
تامیلا	tamila	F	0
تامیما	tamima	F	0
تامین	tamin	F	0
تامینه	tamineh	F	0
تانای	tanay	F	0
تانریا	tanriya	F	0
تانریلا	tanrila	F	0
تانسو	tansu	F	0
تانقروردی	tangeravardi	F	0
تانیا	taniya,tania	F	0
تانیش	tanish	F	0
تانیل	tanil	F	0
تاهمه	tahameh	F	0
تاهمینه	tahamineh	F	0
تاهید	tahid	F	0
تاویار	tavyar	F	0
تاپدوح	tapedouh	F	0
تاپدوق	tapedogh	F	0
تاپیک	tapik	F	0
تاچارا	tachara	F	0
تاژ	taj	F	0
تایار	tayar	F	0
تایان	tayan	F	0
تایب	tayeb	F	0
تایجان	tayjan	F	0
تایلان	taylan	F	0
تایماد	taimad	F	0
تایماز	taymaz,taimaz	F	0
تایماه	taymah	F	0
تایمز	taymz	F	0
تبارک	tabarak	F	0
تبارکه	tabarakeh	F	0
تباک	tabak	F	0
تبتل	tabattol	F	0
تبرک	tabarrok	F	0
تبریز	tabriz	F	0
تبسم	tabassom	F	0
تتسگل	tatsgol	F	0
تتمان	tatman	F	0
تجارت	tejarat	F	0
تجربه	tajrobeh	F	0
تجیبه	tajibe	F	0
تحسان	tahsan	F	0
تحسین	tahsin	F	0
تحفه	tohfe	F	0
تحمد	tahmad	F	0
تحید	tahid	F	0
تخار	tokhar	F	0
تخرسین	takhrasin	F	0
تخشا	tokhsha	F	0
تخشک	takhshak	F	0
تخواره	takhvareh	F	0
تداعی	tadaei	F	0
تدبیر	tadbir	F	0
تذرو	tazrav	F	0
ترابعلی	tarabali	F	0
تراج	taraj	F	0
تراز	taraz	F	0
تراوت	taravat	F	0
ترب	tarab	F	0
ترحم	tarahom	F	0
ترحیم	tarhim	F	0
ترخان	tarkhan	F	0
ترزیا	tarziya	F	0
ترسا	tarsa	F	0
ترلان	tarlan	F	0
ترمه	terme	F	0
ترنج	toranj	F	0
ترنم	tarannom	F	0
ترنه	torneh	F	0
ترنگ	torang	F	0
ترنیان	tarniyan	F	0
تروسکه	truskeh	F	0
تروند	tarvand	F	0
ترکل	tarkal	F	0
ترکیه	torkiye	F	0
ترگس	targis	F	0
ترگل	targol	F	0
تریا	tarya	F	0
تریاک	taryak	F	0
تریتا	terita	F	0
تریتی	teriti	F	0
تریفه	tarifeh	F	0
تریمان	tiriman	F	0
تریکه	tirikeh	F	0
تزه	tazeh	F	0
تسبیه	tasbih	F	0
تسترن	tastran	F	0
تسرین	tasrin	F	0
تسلا	tasalla	F	0
تسنیم	tasnim	F	0
تسو	tasoo	F	0
تسکین	taskin	F	0
تشتر	tashtar	F	0
تشهن	tashahn	F	0
تشویق	tashvigh	F	0
تشکیل	tashkil	F	0
تعارف	ta'arof	F	0
تعارفعلی	ta'arofali	F	0
تعرفه	ta'arofe	F	0
تعظم	ta'zim	F	0
تعقی	ta'qi	F	0
تعمینه	ta'mineh	F	0
تعید	ta'id	F	0
تعیم	ta'im	F	0
تفانقلیچ	tafangolich	F	0
تفانگل	tafangel	F	0
تفی	tafi	F	0
تقان	taghan	F	0
تقاندردی	taqandardi	F	0
تقاندری	taqandari	F	0
تقانقلی	taghaneqli	F	0
تقانقلیچ	taghaneqlich	F	0
تقدیر	taghdir	F	0
تقدیرعلی	taqdirali	F	0
تقوا	taghva	F	0
تقی	taghi	F	0
تقیه	taqiyeh	F	0
تلاطم	talatom	F	0
تلاله	talaleh	F	0
تلاونگ	telavang	F	0
تلم	talem	F	0
تلما	telma	F	0
تلمان	talman	F	0
تلناز	telnaz	F	0
تلکا	teleka	F	0
تلی	tali,telli	F	0
تلیمان	taliman	F	0
تلین	tellin	F	0
تلینا	talina	F	0
تماج	tamaj	F	0
تماشا	tamasha	F	0
تمامه	tamameh	F	0
تمحمد	tamhammad	F	0
تمشک	tamashk	F	0
تمنا	tamanna	F	0
تموفیق	tamoufiq	F	0
تموچین	tamochin	F	0
تمک	tamak	F	0
تمیم	tamim	F	0
تمیمه	tamimeh	F	0
تناز	tanaz	F	0
تنبور	tanbour	F	0
تندیس	tandis	F	0
تنسر	tansar	F	0
تنوتاس	tanotas	F	0
تنوجا	tanouja	F	0
تهامه	tahameh	F	0
تهانی	tahani	F	0
تهراب	tehrab	F	0
تهران	tehran	F	0
تهرانه	tehrane	F	0
تهرت	tehrat	F	0
تهم	tahm	F	0
تهماسب	tahmasb	F	0
تهمان	tahman	F	0
تهمورث	tahmures	F	0
تهمورس	tahmures	F	0
تهمین	tahmin	F	0
تهمیندخت	tahmindokht	F	0
تهمینه	tahmineh	F	0
تهنیا	tahnia	F	0
توار	tavar	F	0
تواقلیچ	tavaghlich	F	0
توبا	tuba	F	0
توتک	tutak	F	0
توتیا	tutiya	F	0
توحدی	tavhidi	F	0
توحید	towhid,tavhid	F	0
توحیدا	towhida	F	0
توحیدقلی	tavhidgholi	F	0
توحیده	tavhideh	F	0
توخید	tukhid	F	0
تور	tor	F	0
توراب	tourab	F	0
تورات	torat	F	0
تورال	tural	F	0
تورالله	torollah	F	0
توران	turan	F	0
تورانبانو	turanbanu	F	0
توراندخت	turandokht	F	0
توراکینا	torakina	F	0
تورج	turaj	F	0
تورسن	torsan	F	0
توره	toreh	F	0
تورک	turak	F	0
تورکای	torkai	F	0
توری	touri	F	0
توریا	torya	F	0
توریه	torieh	F	0
توس	tus	F	0
توسا	tosa	F	0
توسل	tavasol	F	0
توسکا	tuska	F	0
توشار	tushar	F	0
توشنامئیتی	toshnameyti	F	0
توشه	tosheh	F	0
توشیار	tushyar	F	0
توضیح	tozih	F	0
توفان	tufan	F	0
تول	tavallod	F	0
تولا	tavala	F	0
توما	tuma	F	0
توماژ	tomazh	F	0
تونیا	tonia	F	0
توهان	tohan	F	0
توهفه	tavhafe	F	0
توهید	tavhid	F	0
تووشیار	tuvshyar	F	0
توکا	tuka	F	0
توکان	tukan	F	0
توکتم	tavakotam	F	0
توکتمه	tavakotmeh	F	0
توکز	tavakol	F	0
توگل	togol	F	0
توی	tuy	F	0
توید	tavid	F	0
تویقعلی	tavaghali	F	0
تویقلی	tavighli	F	0
تژاو	tazhav	F	0
تکاو	takav	F	0
تکاپو	takapu	F	0
تکتا	takta	F	0
تکتم	taktam	F	0
تکتک	taktak	F	0
تکتکم	taktakem	F	0
تکذبان	tokazeban	F	0
تکز	takaz	F	0
تکش	takash	F	0
تکناز	taknaz	F	0
تکین	takin	F	0
تگین	taghin	F	0
تی	ti	F	0
تیا	tiya	F	0
تیاتر	tiatr	F	0
تیادا	tiyada	F	0
تیار	tayar	F	0
تیارا	tayara,tiyara	F	0
تیارام	tiaram	F	0
تیام	tiyam,tyam	F	0
تیاما	tiama	F	0
تیامهر	tiyamehr	F	0
تیامو	tiamo	F	0
تیامیس	tiamis	F	0
تیامین	tiyamin	F	0
